,year,gameid,side,num_counters_picked,num_counters_banned,PGA,higher_PGA,mean_champ_wr,mean_team_wr,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,pga_diff
67876,2022,ESPORTSTMNT05_2780012,Blue,1,2,3,1,0.5063768091743651,0.4910714285714285,1,3363.0,4748.0,84.0,3064.0,4641.0,76.0,299.0,107.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1
67877,2022,ESPORTSTMNT05_2780012,Red,2,0,2,0,0.4887580294153459,0.6751269035532995,0,3064.0,4641.0,76.0,3363.0,4748.0,84.0,-299.0,-107.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
67878,2022,ESPORTSTMNT05_2780027,Blue,1,0,1,0,0.4897313000033071,0.391304347826087,1,2909.0,4302.0,71.0,3185.0,4727.0,84.0,-276.0,-425.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67879,2022,ESPORTSTMNT05_2780027,Red,1,2,3,1,0.5006405457143612,0.3333333333333333,0,3185.0,4727.0,84.0,2909.0,4302.0,71.0,276.0,425.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67880,2022,ESPORTSTMNT05_2780035,Blue,1,1,2,1,0.5042635538880531,0.4272300469483568,0,3013.0,4537.0,72.0,3346.0,4734.0,93.0,-333.0,-197.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67881,2022,ESPORTSTMNT05_2780035,Red,1,0,1,0,0.4991450900066002,0.6,1,3346.0,4734.0,93.0,3013.0,4537.0,72.0,333.0,197.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67882,2022,ESPORTSTMNT05_2780040,Blue,0,0,0,0,0.5138874115737245,0.5384615384615384,0,3076.0,4704.0,71.0,3330.0,4840.0,86.0,-254.0,-136.0,-15.0,0.0,1.0,1.0,0.0,1.0,1.0,-1
67883,2022,ESPORTSTMNT05_2780040,Red,0,1,1,1,0.5039072505273654,0.6149584487534626,1,3330.0,4840.0,86.0,3076.0,4704.0,71.0,254.0,136.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,1
67884,2022,ESPORTSTMNT05_2780049,Blue,1,2,3,1,0.5125011134268909,0.6484641638225256,1,3281.0,4867.0,79.0,2903.0,4422.0,67.0,378.0,445.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67885,2022,ESPORTSTMNT05_2780049,Red,0,0,0,0,0.4894879811702669,0.4123076923076923,0,2903.0,4422.0,67.0,3281.0,4867.0,79.0,-378.0,-445.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
67886,2022,ESPORTSTMNT05_2780070,Blue,0,0,0,0,0.5082840709590302,0.4123076923076923,0,2701.0,4755.0,58.0,3240.0,4051.0,70.0,-539.0,704.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67887,2022,ESPORTSTMNT05_2780070,Red,0,2,2,1,0.5067991979427476,0.6484641638225256,1,3240.0,4051.0,70.0,2701.0,4755.0,58.0,539.0,-704.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67888,2022,ESPORTSTMNT05_2790038,Blue,1,1,2,1,0.5146338313917361,0.3783783783783784,0,2968.0,4439.0,73.0,3534.0,5176.0,78.0,-566.0,-737.0,-5.0,0.0,0.0,1.0,1.0,0.0,0.0,1
67889,2022,ESPORTSTMNT05_2790038,Red,0,1,1,0,0.4936793591476794,0.4022988505747126,1,3534.0,5176.0,78.0,2968.0,4439.0,73.0,566.0,737.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
67890,2022,ESPORTSTMNT05_2790060,Blue,1,0,1,1,0.4838385294309527,0.4205607476635514,0,3230.0,4733.0,86.0,3342.0,4765.0,90.0,-112.0,-32.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67891,2022,ESPORTSTMNT05_2790060,Red,0,0,0,0,0.4953884149447143,0.5551181102362205,1,3342.0,4765.0,90.0,3230.0,4733.0,86.0,112.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67892,2022,ESPORTSTMNT05_2790076,Blue,0,0,0,0,0.5029006784429021,0.4615384615384615,0,2998.0,4365.0,66.0,3257.0,4701.0,91.0,-259.0,-336.0,-25.0,0.0,1.0,0.0,0.0,0.0,1.0,-2
67893,2022,ESPORTSTMNT05_2790076,Red,2,0,2,1,0.5040125280627061,0.5394736842105263,1,3257.0,4701.0,91.0,2998.0,4365.0,66.0,259.0,336.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,2
67894,2022,ESPORTSTMNT05_2940471,Blue,0,1,1,0,0.513584042746679,0.6261127596439169,1,3047.0,4735.0,72.0,3421.0,4659.0,88.0,-374.0,76.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
67895,2022,ESPORTSTMNT05_2940471,Red,2,2,4,1,0.4983138469260364,0.4375,0,3421.0,4659.0,88.0,3047.0,4735.0,72.0,374.0,-76.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67896,2022,ESPORTSTMNT05_2940485,Blue,2,1,3,1,0.4995000070174041,0.4422110552763819,1,2842.0,3792.0,72.0,3700.0,4701.0,74.0,-858.0,-909.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,3
67897,2022,ESPORTSTMNT05_2940485,Red,0,0,0,0,0.5163418519887084,0.5591397849462365,0,3700.0,4701.0,74.0,2842.0,3792.0,72.0,858.0,909.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,-3
67898,2022,ESPORTSTMNT05_2940652,Blue,0,0,0,0,0.5074255198969478,0.5591397849462365,0,3568.0,4160.0,73.0,3205.0,4112.0,67.0,363.0,48.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,-1
67899,2022,ESPORTSTMNT05_2940652,Red,1,0,1,1,0.5020022269950972,0.5786802030456852,1,3205.0,4112.0,67.0,3568.0,4160.0,73.0,-363.0,-48.0,-6.0,1.0,0.0,1.0,1.0,0.0,0.0,1
67900,2022,ESPORTSTMNT05_2940663,Blue,0,2,2,1,0.5006151703053016,0.3833333333333333,1,3253.0,4543.0,76.0,3350.0,4655.0,70.0,-97.0,-112.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,2
67901,2022,ESPORTSTMNT05_2940663,Red,0,0,0,0,0.5022394822054465,0.4375,0,3350.0,4655.0,70.0,3253.0,4543.0,76.0,97.0,112.0,-6.0,1.0,0.0,1.0,0.0,1.0,1.0,-2
67902,2022,ESPORTSTMNT05_2940678,Blue,0,2,2,0,0.5056624149684346,0.5311355311355311,0,3311.0,4608.0,78.0,2965.0,4242.0,71.0,346.0,366.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67903,2022,ESPORTSTMNT05_2940678,Red,2,1,3,1,0.5080476592681432,0.4422110552763819,1,2965.0,4242.0,71.0,3311.0,4608.0,78.0,-346.0,-366.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67904,2022,ESPORTSTMNT05_2940695,Blue,0,1,1,1,0.5246421132913628,0.3798449612403101,0,3214.0,4662.0,84.0,3205.0,4642.0,78.0,9.0,20.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1
67905,2022,ESPORTSTMNT05_2940695,Red,0,0,0,0,0.4904534515046108,0.4375,1,3205.0,4642.0,78.0,3214.0,4662.0,84.0,-9.0,-20.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
67906,2022,ESPORTSTMNT05_2940701,Blue,1,1,2,1,0.5151379421544657,0.6598360655737705,1,3093.0,4700.0,79.0,3611.0,5119.0,90.0,-518.0,-419.0,-11.0,0.0,0.0,0.0,1.0,0.0,0.0,1
67907,2022,ESPORTSTMNT05_2940701,Red,0,1,1,0,0.501354234783092,0.7202380952380952,0,3611.0,5119.0,90.0,3093.0,4700.0,79.0,518.0,419.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
67908,2022,ESPORTSTMNT05_2940706,Blue,0,0,0,0,0.4898654975484749,0.6261127596439169,0,3006.0,4674.0,74.0,3404.0,4585.0,82.0,-398.0,89.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,-3
67909,2022,ESPORTSTMNT05_2940706,Red,1,2,3,1,0.5125730251864591,0.603448275862069,1,3404.0,4585.0,82.0,3006.0,4674.0,74.0,398.0,-89.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3
67910,2022,ESPORTSTMNT05_2940709,Blue,0,0,0,0,0.497763308706594,0.5323076923076923,1,3286.0,4517.0,87.0,3091.0,4501.0,77.0,195.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67911,2022,ESPORTSTMNT05_2940709,Red,1,1,2,1,0.499605672251981,0.5910652920962199,0,3091.0,4501.0,77.0,3286.0,4517.0,87.0,-195.0,-16.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67912,2022,ESPORTSTMNT05_2940733,Blue,0,1,1,0,0.5061743360944024,0.4666666666666667,0,3885.0,4952.0,93.0,3228.0,4823.0,88.0,657.0,129.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,-1
67913,2022,ESPORTSTMNT05_2940733,Red,2,0,2,1,0.5031693965157248,0.5355450236966824,1,3228.0,4823.0,88.0,3885.0,4952.0,93.0,-657.0,-129.0,-5.0,0.0,0.0,0.0,0.0,2.0,0.0,1
67914,2022,ESPORTSTMNT05_2940746,Blue,1,3,4,1,0.5022378410514972,0.38125,1,3261.0,4855.0,89.0,3251.0,4891.0,84.0,10.0,-36.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4
67915,2022,ESPORTSTMNT05_2940746,Red,0,0,0,0,0.5016652944745532,0.5718232044198895,0,3251.0,4891.0,84.0,3261.0,4855.0,89.0,-10.0,36.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,-4
67916,2022,ESPORTSTMNT05_2940831,Blue,3,0,3,1,0.4750054951906139,0.3736263736263736,0,3387.0,4929.0,92.0,3392.0,4546.0,86.0,-5.0,383.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67917,2022,ESPORTSTMNT05_2940831,Red,0,1,1,0,0.4781048170366149,0.55,1,3392.0,4546.0,86.0,3387.0,4929.0,92.0,5.0,-383.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67918,2022,ESPORTSTMNT05_2940832,Blue,0,0,0,0,0.4988896965979418,0.5551181102362205,1,3448.0,4907.0,88.0,3287.0,5038.0,82.0,161.0,-131.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,-2
67919,2022,ESPORTSTMNT05_2940832,Red,0,2,2,1,0.5034214898868214,0.3783783783783784,0,3287.0,5038.0,82.0,3448.0,4907.0,88.0,-161.0,131.0,-6.0,0.0,1.0,1.0,0.0,1.0,0.0,2
67920,2022,ESPORTSTMNT05_2940842,Blue,0,1,1,0,0.5221399985750781,0.4418604651162791,0,3362.0,3772.0,64.0,3164.0,3916.0,76.0,198.0,-144.0,-12.0,0.0,2.0,0.0,0.0,2.0,0.0,-1
67921,2022,ESPORTSTMNT05_2940842,Red,1,1,2,1,0.5050965419550768,0.4918032786885246,1,3164.0,3916.0,76.0,3362.0,3772.0,64.0,-198.0,144.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,1
67922,2022,ESPORTSTMNT05_2940847,Blue,0,1,1,0,0.5136695797420925,0.4205607476635514,0,3210.0,4615.0,69.0,2996.0,4463.0,70.0,214.0,152.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
67923,2022,ESPORTSTMNT05_2940847,Red,2,0,2,1,0.5039787991770697,0.4022988505747126,1,2996.0,4463.0,70.0,3210.0,4615.0,69.0,-214.0,-152.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
67924,2022,ESPORTSTMNT05_2940850,Blue,1,2,3,1,0.5140171589024145,0.4725274725274725,1,3459.0,5102.0,100.0,2975.0,4519.0,74.0,484.0,583.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67925,2022,ESPORTSTMNT05_2940850,Red,0,1,1,0,0.5030465222157818,0.2653061224489796,0,2975.0,4519.0,74.0,3459.0,5102.0,100.0,-484.0,-583.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67926,2022,ESPORTSTMNT05_2940856,Blue,0,2,2,0,0.511991040748692,0.4615384615384615,0,3212.0,4333.0,76.0,2970.0,4685.0,80.0,242.0,-352.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,-2
67927,2022,ESPORTSTMNT05_2940856,Red,2,2,4,1,0.5044949637256916,0.5402298850574713,1,2970.0,4685.0,80.0,3212.0,4333.0,76.0,-242.0,352.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2
67928,2022,ESPORTSTMNT05_2940861,Blue,3,3,6,1,0.4987050970005587,0.5205479452054794,0,3436.0,4887.0,80.0,3421.0,4788.0,81.0,15.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
67929,2022,ESPORTSTMNT05_2940861,Red,0,3,3,0,0.4947347430167557,0.5045871559633027,1,3421.0,4788.0,81.0,3436.0,4887.0,80.0,-15.0,-99.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-3
67930,2022,ESPORTSTMNT05_2940871,Blue,0,0,0,0,0.509171318750025,0.5285714285714286,1,2985.0,3997.0,71.0,3412.0,4375.0,84.0,-427.0,-378.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67931,2022,ESPORTSTMNT05_2940871,Red,0,1,1,1,0.5083912386130834,0.5112781954887218,0,3412.0,4375.0,84.0,2985.0,3997.0,71.0,427.0,378.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67932,2022,ESPORTSTMNT05_2940873,Blue,0,4,4,1,0.5117606151923367,0.5551181102362205,1,3332.0,4380.0,73.0,3147.0,4186.0,78.0,185.0,194.0,-5.0,1.0,0.0,0.0,0.0,1.0,1.0,3
67933,2022,ESPORTSTMNT05_2940873,Red,1,0,1,0,0.5055996046682585,0.4057971014492754,0,3147.0,4186.0,78.0,3332.0,4380.0,73.0,-185.0,-194.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,-3
67934,2022,ESPORTSTMNT05_2940875,Blue,1,0,1,0,0.5116620504120691,0.24,1,3305.0,4170.0,73.0,3525.0,4519.0,67.0,-220.0,-349.0,6.0,1.0,0.0,2.0,1.0,2.0,0.0,-2
67935,2022,ESPORTSTMNT05_2940875,Red,1,2,3,1,0.5005285833784451,0.4807692307692308,0,3525.0,4519.0,67.0,3305.0,4170.0,73.0,220.0,349.0,-6.0,1.0,2.0,0.0,1.0,0.0,2.0,2
67936,2022,ESPORTSTMNT05_2940914,Blue,1,1,2,0,0.5105761212346458,0.675531914893617,1,5203.0,5305.0,83.0,2588.0,3752.0,41.0,2615.0,1553.0,42.0,5.0,0.0,1.0,1.0,0.0,3.0,-1
67937,2022,ESPORTSTMNT05_2940914,Red,3,0,3,1,0.4970379931713036,0.4,0,2588.0,3752.0,41.0,5203.0,5305.0,83.0,-2615.0,-1553.0,-42.0,1.0,0.0,3.0,5.0,0.0,1.0,1
67938,2022,ESPORTSTMNT05_2940915,Blue,1,1,2,0,0.5034387335752927,0.475,0,3273.0,4854.0,79.0,4066.0,4920.0,86.0,-793.0,-66.0,-7.0,0.0,0.0,0.0,0.0,2.0,0.0,-1
67939,2022,ESPORTSTMNT05_2940915,Red,0,3,3,1,0.5070131432269578,0.5033557046979866,1,4066.0,4920.0,86.0,3273.0,4854.0,79.0,793.0,66.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1
67940,2022,ESPORTSTMNT05_2940927,Blue,0,0,0,0,0.4908132443337736,0.4,1,2969.0,4582.0,73.0,3766.0,5036.0,90.0,-797.0,-454.0,-17.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
67941,2022,ESPORTSTMNT05_2940927,Red,0,1,1,1,0.5112136990645704,0.675531914893617,0,3766.0,5036.0,90.0,2969.0,4582.0,73.0,797.0,454.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,1
67942,2022,ESPORTSTMNT05_2940933,Blue,0,1,1,0,0.5141587515598063,0.475,0,2776.0,3989.0,54.0,3972.0,4948.0,76.0,-1196.0,-959.0,-22.0,0.0,0.0,1.0,2.0,0.0,0.0,-1
67943,2022,ESPORTSTMNT05_2940933,Red,0,2,2,1,0.5038637231508744,0.5033557046979866,1,3972.0,4948.0,76.0,2776.0,3989.0,54.0,1196.0,959.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1
67944,2022,ESPORTSTMNT05_2940948,Blue,0,1,1,0,0.5120871549612621,0.675531914893617,1,3781.0,4468.0,78.0,2623.0,4080.0,54.0,1158.0,388.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0,-1
67945,2022,ESPORTSTMNT05_2940948,Red,1,1,2,1,0.5098837193998123,0.4,0,2623.0,4080.0,54.0,3781.0,4468.0,78.0,-1158.0,-388.0,-24.0,0.0,0.0,2.0,0.0,4.0,0.0,1
67946,2022,ESPORTSTMNT05_2940990,Blue,0,0,0,0,0.4875974007938248,0.7868852459016393,1,3615.0,4886.0,91.0,2566.0,4290.0,50.0,1049.0,596.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
67947,2022,ESPORTSTMNT05_2940990,Red,1,0,1,1,0.4951535084824754,0.5769230769230769,0,2566.0,4290.0,50.0,3615.0,4886.0,91.0,-1049.0,-596.0,-41.0,0.0,0.0,1.0,0.0,1.0,0.0,1
67948,2022,ESPORTSTMNT05_2941073,Blue,1,1,2,1,0.5122479968956792,0.4163090128755364,1,3202.0,4698.0,85.0,3396.0,4527.0,82.0,-194.0,171.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67949,2022,ESPORTSTMNT05_2941073,Red,1,0,1,0,0.4989532695998339,0.4392523364485981,0,3396.0,4527.0,82.0,3202.0,4698.0,85.0,194.0,-171.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67950,2022,ESPORTSTMNT05_2941103,Blue,1,1,2,1,0.5049029685527603,0.4036697247706422,1,3566.0,4648.0,88.0,2893.0,3843.0,58.0,673.0,805.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1
67951,2022,ESPORTSTMNT05_2941103,Red,1,0,1,0,0.4938172054209854,0.3703703703703703,0,2893.0,3843.0,58.0,3566.0,4648.0,88.0,-673.0,-805.0,-30.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
67952,2022,ESPORTSTMNT05_2941165,Blue,0,1,1,0,0.5088509671015118,0.5611510791366906,0,3446.0,4747.0,88.0,3053.0,4610.0,78.0,393.0,137.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
67953,2022,ESPORTSTMNT05_2941165,Red,2,2,4,1,0.5026244769117463,0.6304347826086957,1,3053.0,4610.0,78.0,3446.0,4747.0,88.0,-393.0,-137.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67954,2022,ESPORTSTMNT05_2941199,Blue,0,0,0,0,0.494460928384466,0.4666666666666667,0,2964.0,4548.0,73.0,3043.0,4830.0,75.0,-79.0,-282.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
67955,2022,ESPORTSTMNT05_2941199,Red,3,0,3,1,0.5090957966936397,0.4102564102564102,1,3043.0,4830.0,75.0,2964.0,4548.0,73.0,79.0,282.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67956,2022,ESPORTSTMNT05_2941228,Blue,1,1,2,1,0.5091732587699545,0.5480225988700564,1,3332.0,4630.0,80.0,3966.0,4989.0,81.0,-634.0,-359.0,-1.0,1.0,0.0,2.0,2.0,0.0,1.0,1
67957,2022,ESPORTSTMNT05_2941228,Red,1,0,1,0,0.4977315686680651,0.375,0,3966.0,4989.0,81.0,3332.0,4630.0,80.0,634.0,359.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,-1
67958,2022,ESPORTSTMNT05_2941237,Blue,0,1,1,0,0.5007493185003451,0.4677419354838709,0,2815.0,4640.0,66.0,3453.0,4674.0,89.0,-638.0,-34.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67959,2022,ESPORTSTMNT05_2941237,Red,1,2,3,1,0.5048659854616262,0.5570469798657718,1,3453.0,4674.0,89.0,2815.0,4640.0,66.0,638.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67960,2022,ESPORTSTMNT05_2941241,Blue,1,2,3,1,0.4972121474781079,0.5172413793103449,0,3351.0,4238.0,63.0,3207.0,4546.0,82.0,144.0,-308.0,-19.0,1.0,2.0,0.0,0.0,1.0,1.0,3
67961,2022,ESPORTSTMNT05_2941241,Red,0,0,0,0,0.4931586924757555,0.5066666666666667,1,3207.0,4546.0,82.0,3351.0,4238.0,63.0,-144.0,308.0,19.0,0.0,1.0,1.0,1.0,2.0,0.0,-3
67962,2022,ESPORTSTMNT05_2941253,Blue,1,0,1,1,0.5048317680835719,0.5480225988700564,1,3084.0,4703.0,84.0,3327.0,4551.0,74.0,-243.0,152.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1
67963,2022,ESPORTSTMNT05_2941253,Red,0,0,0,0,0.5012042578070406,0.375,0,3327.0,4551.0,74.0,3084.0,4703.0,84.0,243.0,-152.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
67964,2022,ESPORTSTMNT05_2941256,Blue,1,0,1,1,0.5021527663786715,0.5066666666666667,0,3513.0,4594.0,72.0,3080.0,4243.0,68.0,433.0,351.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1
67965,2022,ESPORTSTMNT05_2941256,Red,0,0,0,0,0.4958888496946795,0.5172413793103449,1,3080.0,4243.0,68.0,3513.0,4594.0,72.0,-433.0,-351.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,-1
67966,2022,ESPORTSTMNT05_2941270,Blue,2,1,3,1,0.5048453647692476,0.5791044776119403,1,2958.0,4643.0,74.0,3406.0,4817.0,80.0,-448.0,-174.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,2
67967,2022,ESPORTSTMNT05_2941270,Red,0,1,1,0,0.5055070110090779,0.5351681957186545,0,3406.0,4817.0,80.0,2958.0,4643.0,74.0,448.0,174.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-2
67968,2022,ESPORTSTMNT05_2941277,Blue,0,0,0,0,0.4940587426786939,0.5791044776119403,1,3307.0,4657.0,78.0,3737.0,4881.0,84.0,-430.0,-224.0,-6.0,1.0,0.0,1.0,1.0,0.0,1.0,-2
67969,2022,ESPORTSTMNT05_2941277,Red,1,1,2,1,0.5174334600009293,0.5351681957186545,0,3737.0,4881.0,84.0,3307.0,4657.0,78.0,430.0,224.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,2
67970,2022,ESPORTSTMNT05_2941278,Blue,0,0,0,0,0.488285672372086,0.6610169491525424,1,3762.0,4763.0,88.0,2945.0,4476.0,73.0,817.0,287.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,-2
67971,2022,ESPORTSTMNT05_2941278,Red,1,1,2,1,0.4968920508207611,0.4642857142857143,0,2945.0,4476.0,73.0,3762.0,4763.0,88.0,-817.0,-287.0,-15.0,0.0,0.0,1.0,1.0,0.0,0.0,2
67972,2022,ESPORTSTMNT05_2941485,Blue,2,1,3,1,0.4943429307527562,0.4392523364485981,0,2919.0,4251.0,72.0,3139.0,4674.0,82.0,-220.0,-423.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67973,2022,ESPORTSTMNT05_2941485,Red,1,0,1,0,0.514379031778762,0.6966824644549763,1,3139.0,4674.0,82.0,2919.0,4251.0,72.0,220.0,423.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67974,2022,ESPORTSTMNT05_2941514,Blue,0,2,2,1,0.505146572660428,0.5285714285714286,1,3299.0,4318.0,80.0,3154.0,4788.0,70.0,145.0,-470.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1
67975,2022,ESPORTSTMNT05_2941514,Red,1,0,1,0,0.4951984090690874,0.6258503401360545,0,3154.0,4788.0,70.0,3299.0,4318.0,80.0,-145.0,470.0,-10.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
67976,2022,ESPORTSTMNT05_2941567,Blue,2,2,4,1,0.5101547898509848,0.5898305084745763,0,3398.0,4733.0,80.0,3393.0,4953.0,92.0,5.0,-220.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67977,2022,ESPORTSTMNT05_2941567,Red,0,1,1,0,0.493931280319587,0.5114285714285715,1,3393.0,4953.0,92.0,3398.0,4733.0,80.0,-5.0,220.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
67978,2022,ESPORTSTMNT05_2941579,Blue,1,2,3,1,0.4863418146618756,0.5898305084745763,1,3554.0,4088.0,70.0,2978.0,3886.0,67.0,576.0,202.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2
67979,2022,ESPORTSTMNT05_2941579,Red,0,1,1,0,0.4989193672641964,0.5114285714285715,0,2978.0,3886.0,67.0,3554.0,4088.0,70.0,-576.0,-202.0,-3.0,0.0,1.0,2.0,1.0,1.0,1.0,-2
67980,2022,ESPORTSTMNT05_2941590,Blue,0,0,0,0,0.491974407375485,0.4979919678714859,0,3208.0,4496.0,77.0,3398.0,4734.0,94.0,-190.0,-238.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67981,2022,ESPORTSTMNT05_2941590,Red,2,0,2,1,0.5046947617573195,0.4736842105263157,1,3398.0,4734.0,94.0,3208.0,4496.0,77.0,190.0,238.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67982,2022,ESPORTSTMNT05_2941591,Blue,0,1,1,1,0.4900445366081503,0.4979919678714859,0,2952.0,4501.0,69.0,3282.0,4771.0,88.0,-330.0,-270.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67983,2022,ESPORTSTMNT05_2941591,Red,0,0,0,0,0.5129386653128798,0.4736842105263157,1,3282.0,4771.0,88.0,2952.0,4501.0,69.0,330.0,270.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
67984,2022,ESPORTSTMNT05_2941707,Blue,2,0,2,1,0.5022506310024151,0.4448979591836735,0,3327.0,4399.0,72.0,3505.0,4736.0,98.0,-178.0,-337.0,-26.0,1.0,0.0,0.0,0.0,0.0,1.0,2
67985,2022,ESPORTSTMNT05_2941707,Red,0,0,0,0,0.5067389552968288,0.4390243902439024,1,3505.0,4736.0,98.0,3327.0,4399.0,72.0,178.0,337.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,-2
67986,2022,ESPORTSTMNT05_2941710,Blue,0,0,0,0,0.5017825625443424,0.4814814814814814,1,3440.0,5021.0,96.0,3251.0,4884.0,87.0,189.0,137.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
67987,2022,ESPORTSTMNT05_2941710,Red,1,1,2,1,0.5035710505341398,0.4453781512605042,0,3251.0,4884.0,87.0,3440.0,5021.0,96.0,-189.0,-137.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67988,2022,ESPORTSTMNT05_2941719,Blue,0,0,0,0,0.5098576882522778,0.2666666666666666,0,3262.0,4673.0,83.0,3630.0,4779.0,74.0,-368.0,-106.0,9.0,0.0,0.0,1.0,1.0,2.0,0.0,-1
67989,2022,ESPORTSTMNT05_2941719,Red,0,1,1,1,0.4894092950126769,0.4444444444444444,1,3630.0,4779.0,74.0,3262.0,4673.0,83.0,368.0,106.0,-9.0,1.0,2.0,0.0,0.0,0.0,1.0,1
